pt,point,,pt,point,
pt eau,point d’eau,,WP,water point,
pt PP,point de produits pétroliers,,PP,petroleum point,
ptbl,portable,,ptbl,portable,
PTC,point de transvidage des carburants,,PRP,petroleum refilling point,
PTD,Programme de terminologie de la défense,,DTP,Defence Terminology Programme,
Pte,private,,sdt,soldat,
PSD,poste sanitaire de division,,DMS,division medical station,
PSD,Programme des services de la Défense,,DSP,Defence Services Programme,
PsdeE,Projet de surveillance de l’espace,,SofSP,Surveillance of Space Project,
Psel Branch,Personnel Selection Branch,,Branche Spers,Branche des services de sélection du personnel,
pt coord,point de coordination,,coord pt,coordinating point,
ptl,patrol,,ptl,patrouille,
ptl,patrouille,,ptl,patrol,
ptl reco,patrouille de reconnaissance,,recce ptl,reconnaissance patrol,
pt recce,point reconnaissance,,reco de pt,reconnaissance de point,
pub,publication,,pub,publication,
PIU,plan d’intervention d’urgence,,ERAP,emergency response assistance plan,
PIU,plan d’intervention d’urgence,,ERP,emergency response plan,
PUL,palletized unit load,,CPAL,charge palettisée,
PUP,pick-up point,,PE,point d’embarquement,
PV,point vital,,VP,vital point,
PVM,point vital militaire,,MVP,military vital point,
PXR,post-exercise report,,RPX,rapport post-exercice,
pyro,pyrotechnics,,compo pyro,composition pyrotechnique,
PZ,pick-up zone,,ZE,zone d’embarquement,
PZ,point zéro,,GZ,ground zero,
PZD,point roc désiré,,DGZ,desired ground zero,
PZR,point roc réel,,AGZ,actual ground zero,
QA,quality assurance,,AQ,assurance de la qualité,
QAL,qualification avancée en leadership,,ALQ,advanced leadership qualification,
QAWC,Quality Assurance Workcentre,,CTAQ,Centre de travail sur l’assurance de la qualité,
QC,quality control,,CQ,contrôle de la qualité,
Qc.,Québec,,Que.,Quebec,
QCA,Manège militaire Queen Charlotte,,QCA,Queen Charlotte Armoury,
QCA,Queen Charlotte Armoury,,QCA,Manège militaire Queen Charlotte,
QEL,qualification élémentaire en leadership,,PLQ,primary leadership qualification,
QG,quartier général,,HQ,headquarters,
QG & Esc Trans,quartier général et escadron de transmissions,,HQ & Sigs Sqn,headquarters and signals squadron,
"QG 35 GBC, Cie PM","Quartier général du 35e Groupe-brigade du Canada, compagnie de police militaire",,"35 CBG HQ, MP Coy","35 Canadian Brigade Group Headquarters, Military Police Company",
QG 5 GSS,Quartier général du 5e Groupe de Soutien de Secteur,,5 ASG HQ,5 Area Support Group Headquarters,
QG FLTCANANT,Quartier général de la flotte canadienne de l’Atlantique,,CANFLTLANT HQ,Canadian Fleet Atlantic Headquarters,
QG FLTCANPAC,Quartier général de la flotte canadienne du Pacifique,,CANFLTPAC HQ,Canadian Fleet Pacific Headquarters,
QG Gp Svc S FC,Quartier général du Groupe des Services de santé des Forces canadiennes,,CF H Svcs Gp HQ,Canadian Forces Health Services Group Headquarters,
QG GRC,Quartier général de la GRC,,RCMP HQ,RCMP Headquarters,
QG GRC,Quartier général de la Gendarmerie royale du Canada,,RCMP HQ,Royal Canadian Mounted Police Headquarters,
QG GRFC,Quartier général du Groupe du recrutement des Forces canadiennes,,CFRG HQ,Canadian Forces Recruiting Group Headquarters,
QG GSS,quartier général du groupe de soutien de secteur,,ASG HQ,area support group headquarters,
QG rel,quartier général de relève,,altn HQ,alternate headquarters,
QGDN,Quartier général de la Défense nationale,,NDHQ,National Defence Headquarters,
QGGSG,Quartier général du groupe de soutien général,,GSG HQ,General Support Group Headquarters,
QGI,quartier général interarmées,,JHQ,joint headquarters,
QGIFC,Quartier général interarmées des Forces canadiennes,,CFJHQ,Canadian Forces Joint Headquarters,
QGP,qualifié pour son groupe professionnel,,OQ,occupation qualified,
QGT,quartier général du théâtre,,THQ,theatre headquarters,
QG 1 UNITÉ DENT,Quartier général de la 1re Unité dentaire,,1 Dental Unit Headquarters,1 DENT UNIT HQ,
QHM,Queen’s harbour master,,CPSM,capitaine de port de Sa Majesté,
QHM Esquimalt,Queen’s Harbour Master Esquimalt,,CPSM Esquimalt,Capitaine de port de Sa Majesté Esquimalt,
QHM Halifax,Queen’s Harbour Master Halifax,,CPSM Halifax,Capitaine de port de Sa Majesté Halifax,
QM,quartermaster,,QM,quartier-maître,
QM,quartier-maître,,QM,quartermaster,
QMB,qualification militaire de base,,BMQ,basic military qualification,
QMR,quartier-maître régimentaire,,RQM,regimental quartermaster,
QRAA,quick reaction alert aircraft,,AARR,avion en alerte de réaction rapide,
QRF,quick reaction force,,,force d’intervention rapide,
QS,qualification du soldat,,SQ,soldier qualification,
QS,qualification standard,,NORQUAL,norme de qualification,
QSP,qualification specification plans,,PDQ,plans de description de qualification,
QSTAG,Accord quadripartite de normalisation,,QSTAG,Quadripartite Standardization Agreement,
QSTAG,Quadripartite Standardization Agreement,,QSTAG,Accord quadripartite de normalisation,
qté,quantité,,qty,quantity,
qtrs.,quarters,,qtrs,quartiers,
qtrs.,quartiers,,qtrs,quarters,
qty,quantity,,qté,quantité,
qual,qualification,,qual,qualification,
qual,qualifier,,qual,qualify,
qual,qualify,,qual,qualifier,
,quant à,,WRT,with regards to,
Que.,Quebec,,Qc.,Québec,
ques,question,,ques,question,
,quitter,,vac,vacate,
,quote,,CIT,citation,
r,radius,,r,rayon,
r,rayon,,r,radius,
R,roentgen,,R,roentgen,
RC,Rangers canadiens,,CR,Canadian Rangers,
R de Chaud,Le Régiment de la Chaudière,,R de Chaud,Le Régiment de la Chaudière,
R de Hull,Le Régiment de Hull (CBRC),,R de Hull,Le Régiment de Hull (RCAC),
R de Hull,Le Régiment de Hull (RCAC),,R de Hull,Le Régiment de Hull (CBRC),
R de Mais,Le Régiment de Maisonneuve,,R de Mais,Le Régiment de Maisonneuve,
R du Sag,Le Régiment du Saguenay,,R du Sag,Le Régiment du Saguenay,
regp,regroupement,,coll,collation,
R Gp,reconnaissance group,,Gp R,groupe de reconnaissance,
R Regina Rif,The Royal Regina Rifles,,R Regina Rif,The Royal Regina Rifles,
R & D,egiment et développement,,R&D,research and development,
R&D,research and development,,R & D,egiment et développement,
R & DI,ressources et développement de l’instruction,,TR&D,training resources and development,
R&O,repair and overhaul,,R & R,reparation et révision,
R&Q,rations and quarters,,V & L,vivres et logement,
R & R,egiment et révision,,R&O,repair and overhaul,
R22eR,Royal 22e Régiment,,R22eR,Royal 22e Régiment,
R2I,resistance to interrogation,,RI,résistance à l’interrogation,
RA,radius of action,,RA,rayon d’action,
RA,rayon d’action,,RA,radius of action,
RA,rgion aride,,AR,arid region,
RA,reinforced alert,,AR,alerte renforcée,
RA,restricted area,,ZR,zone réglementée,
RA,restricted area,,ZR,zone réservée,
RAA,rear administrative area,,ZAAr,zone administrative arrière,
RAAA,egiment d’artillerie antiaérienne,,AD regt,air defence artillery regiment,
RAAA,egiment d’artillerie antiaérienne,,AD regt,air defence regiment,
RAC,régiment d’artillerie de campagne,,fd regt,field regiment,
RACOM,rear area command,,CZAr,commandement de zone arrière,
rad,radio,,rad,radio,
rad A,radioactif,,rad A,radioactive,
rad A,radioactive,,rad A,radioactif,
Rad SO,radiation safety officer,,O Radiop,officier de radioprotection,
RADD,Réseau automatisé de données de la défense,,ADDN,Automated Defence Data Network,
RADC,rear area damage control,,CDZAr,contrôle des dommages dans la zone arrière,
Radm,rear-admiral,,cam,contre-amiral,
RAE,réparation des dégâts subis par un aérodrome,,ADR,aerodrome damage repair,
RAEC,réparation des aéronefs endommagés au combat,,ABDR,aircraft battle damage repair,
RAG,régiment d’appui du génie,,ESR,engineer support regiment,
RAL,radar d’alerte lointaine,,EWR,early-warning radar,
RAL,egiment d’artillerie légère,,lt regt,light regiment,
RAM,ravitaillement à la mer,,RAS,replenishment at sea,
RAM,egiment d’artillerie moyenne,,med regt,medium artillery regiment,
RAP,rocket-assisted projectile,,PSAP,projectile semi-autopropulsé,
RAP,rapport d’appréciation du personnel,,PER,personnel evaluation report,
Rapp CPM P1,Rapport – Chef du personnel militaire P1,,CMP Rep P1,Chief of Military Personnel Reporting P1,
RAR,rapport d’appréciation du rendement,,PER,personnel evaluation report,
RAS,radar au sol,,GBR,ground-based radar,
RAS,rear area security,,SZAr,sécurité dans la zone arrière,
RAS,replenishment at sea,,RAM,ravitaillement à la mer,
RAS,rien à signaler,,NTR,nothing to report,
RASDC,rear area security and damage control,,SCDZAr,sécurité et contrôle des dommages dans la zone arrière,
RASDCC,rear area security and damage control centre,,CSCDZAr,centre de sécurité et de contrôle des dommages dans la zone arrière,
rat,ration,,viv,vivres,
rat,ration,,rat,ration,
RAT,reconnaissance aérienne tactique,,TAR,tactical air reconnaissance,
ravit,ravitaillement,,replen,replenishment,
ravit,ravitailler,,replen,replenish,
RB,roulé-boulé,,PLF,parachute landing fall,
RBEDT,retirement base election date,,DAM,date d’ancienneté du militaire,
RBO,radio beacon omnidirectional,,RPO,radiophare omnidirectionnel,
RBT,egime boisée tempérée,,TW,temperate woodland,
RC,reduced charge,,CR,charge réduite,
RC,egiment de chars,,TR,tank regiment,
RC,relations avec la clientèle,,CR,client relations,
RC NORAD,Région canadienne du NORAD,,CANR,Canadian NORAD Region,
RCA,riot control agent,,AAE,agent antiémeutes,
RCA,Royal Canadian Artillery,,ARC,Artillerie royale canadienne,
RRCA,Royal Regiment of Canadian Artillery,,RRAC,Régiment royal de l’Artillerie canadienne,
RCAC,Royal Canadian Armoured Corps,,CBRC,Corps blindé royal canadien,
RCAF,Royal Canadian Air Force,,ARC,Aviation royale canadienne,
RCAF Recog,Royal Canadian Air Force Recognition,,Reco ARC,Reconnaissance de l’Aviation royale canadienne,
RCCC,Réseau canadien de communications par commutation,,CSN,Canadian Switched Network,
RCCS,Royal Canadian Corps of Signals,,CTRC,Corps des transmissions royal du Canada,
RCHA,Royal Canadian Horse Artillery,,RCHA,Royal Canadian Horse Artillery,
RCIS Borden,Regional Cadet Instructor School Borden,,ERIC Borden,École régionale d’instruction des cadets Borden,
RCIS Edmonton,Regional Cadet Instructor School Edmonton,,ERIC Edmonton,École régionale d’instruction des cadets Edmonton,
RCIS Esquimalt,Regional Cadet Instructor School Esquimalt,,ERIC Esquimalt,École régionale d’instruction des cadets Esquimalt,
RCIS Halifax,Regional Cadet Instructor School Halifax,,ERIC Halifax,École régionale d’instruction des cadets Halifax,
RCLS,Royal Canadian Logistics Service,,SRLC,Service royal de la logistique du Canada,
RCMP,Royal Canadian Mounted Police,,GRC,Gendarmerie royale du Canada,
RCMP HQ,RCMP Headquarters,,QG GRC,Quartier général de la GRC,
RCMP HQ,Royal Canadian Mounted Police Headquarters,,QG GRC,Quartier général de la Gendarmerie royale du Canada,
RCN,Région de la capitale nationale,,NCR,National Capital Region,
RCN,Royal Canadian Navy,,MRC,Marine royale canadienne,
RCO,range control officer,,OCC tir,officier contrôleur des champs de tir,
RCO,rayon de courbure de l’ogive,,CRH,calibre radius head,
RCPO,regimental command post officer,,OPCR,officier du poste de commandement régimentaire,
RCR,egiment cardiorespiratoire,,CPR,cardio-pulmonary resuscitation,
RCR,The Royal Canadian Regiment,,RCR,The Royal Canadian Regiment,
RCSU,Regional Cadet Support Unit,,URSC,Unité régionale de soutien aux cadets,
RCSU Central,Regional Cadet Support Unit (Central),,Regional Cadet Support Unit (Central),URSC Centre,
RCSU Northern,Regional Cadet Support Unit (Northern),,Unité régionale de soutien aux cadets (Nord),URSC Nord,
RCT,radar de conduite de tir,,FCR,fire-control radar,
RCV,reconnaissance combat vehicle,,VCR,véhicule de combat de reconnaissance,
RCZ,rear combat zone,,ZCAr,zone de combat arrière,
RD,radius of damage,,RD,rayon des dégâts,
RD,rayon des dégâts,,RD,radius of damage,
rd,road,,rte,route,
rd,round,,,coup,
RDA,egime de défense aérienne,,ADR,air defence region,
RDAO VEND ADM(ST),Regional Departmental Accounting Office for Vendors – Assistant Deputy Minister (Science and Technology),,BRCM FOURN SMA(ST),Bureau régional de compatibilité du ministère pour fournisseurs – Sous-Ministre adjoint (Science et technologie),
RDC,réseau de détection et de contrôle,,CRS,control and reporting system,
RDC,Représentant désigné du client,,DCR,Designated Client Representative,
RDDC,Recherche et développement pour la défense Canada,,DRDC,Defence Research and Development Canada,
RDDC OSSI,Recherche et développement pour la défense Canada – Officier de la sécurité des systèmes de l’information,,DRDC ISSO,Defence Research and Development Canada Information Systems Security Officer,
RDDC SEC RCN,Recherche et développement pour la défense Canada – Sécurité de la région de la capitale nationale,,DRDC NCR SEC,Defence Research and Development Canada National Capital Region Security,
RDF,radio direction-finder,,RG,radiogoniomètre,
RDM,remotely delivered mine,,MPD,mine posée à distance,
RDP,record of disciplinary proceedings,,RDP,registre de procédures disciplinaires,
RDP,registre de procédures disciplinaires,,RDP,record of disciplinary proceedings,
RDP,Réseau Défense-Partenaires,,D2Pnet,Defence-to-Partners Network,
RDP,revue de développement du personnel,,PDR,personnel development review,
Rdr Sqn,radar squadron,,Esc Rdr,escadron de radar,
RDS,ready duty ship,,NDG,navire de garde,
RDVO,ressources documentaires à valeur opérationnelle,,IRBV,information resources of business value,
RE,rayé des effectifs,,SOS,struck off strength,
RE,règles d’engagement,,ROE,rules of engagement,
rec,recover,,réc,récupérer,
rec,recovery,,réc,récupération,
rec,recuperation,,réc,récupération,
réc,récupération,,rec,recovery,
réc,récupération,,rec,recuperation,
réc,récupérer,,rec,recover,
RECCE,reconnaissance,,RECO,reconnaissance,
recce boat,reconnaissance boat,,egiment reco,embarcation de reconnaissance,
recce ptl,reconnaissance patrol,,ptl reco,patrouille de reconnaissance,
RECCEXREP,compte rendu d’exploitation de reconnaissance,,RECCEXREP,reconnaissance exploitation report,
RECCEXREP,reconnaissance exploitation report,,RECCEXREP,compte rendu d’exploitation de reconnaissance,
rech,recherche,,coll,collections,
RECL,reclassement,,OT,occupation transfer,
Réclamations EMOL CPM,Vérification des réclamations de l’Équipe de mise en œuvres des litiges du Chef du personnel militaire,,CMP LIT Claims,Chief Military Personnel Litigation Implementation Team Claim Verification,
RECO,reconnaissance,,RECCE,reconnaissance,
reco,reconnaissance,,recog,recognition,
reco aérienne,reconnaissance aérienne,,aerial recce,aerial reconnaissance,
reco aérienne,reconnaissance aérienne,,air recce,air reconnaissance,
Reco ARC,Reconnaissance de l’Aviation royale canadienne,,RCAF Recog,Royal Canadian Air Force Recognition,
reco armée,reconnaissance armée,,armed recce,armed reconnaissance,
reco de pt,reconnaissance de point,,pt recce,point reconnaissance,
reco vis,reconnaissance visuelle,,VR,visual reconnaissance,
recog,recognition,,reco,reconnaissance,
recompl,recomplètement,,replen,replenishment,
Recruit O,recruiting officer,,O Recrut,officier de recrutement,
récup,récupérer,,salv,salvage,
,récupération,,salv,salvage,
RED,repérage par écho de détonation,,EER,explosive echo ranging,
RED,Réseau étendu de la défense,,DWAN,Defence Wide Area Network,
REDI,Réseau d’échange Défense – Industrie,,D2BNET,Defence-to-Business Network,
red SA,red situational awareness,,CS rouge,connaissance de la situation – rouge,
redépl,redéploiement,,depl,deployment,
ref,refer,,réf,référer,
ref,reference,,réf,référence,
ref,refuge,,har,harbour,
réf,référence,,ref,reference,
réf,référer,,ref,refer,
ref Z,refuge ZULU,,Z har,ZULU harbour,
reg,regular,,rég,régulier,
reg,regulate,,rég,régler,
rég,régler,,reg,regulate,
rég,régulier,,reg,regular,
Reg F,Regular Force,,F rég,Force régulière,
Reg FPP,Regular Force Pension Plan,,RPF Rég,Régime de pension de la Force régulière,
,réglementé,,restd,restricted,
regt,regiment,,régt,régiment,
régt,régiment,,regt,regiment,
Regt Ops Spec Cdn,Régiment d’opérations spéciales du Canada,,CSO Regt,Cdn Spec Ops Regt,
régt trans,egiment des transmissions,,sig regt,signal regiment,
rel,release,,lib,libérer,
,releases,,,libérations,
rel,relève,,rel,relief,
rel,relèvement,,bg,bearing,
rel,relever,,rel,relieve,
rel,relief,,rel,relève,
rel,relieve,,rel,relever,
,relativement à,,WRT,with regards to,
Reloc O,relocation officer,,O Réinstal,officier de réinstallation,
rel P,release point,,P de L,point de largage,
rel P,release point,,P de D,point de dislocation,
relq,relinquish,,aband,abandonner,
REL S,Reliability Screening,,CON F ,Contrôle de la fiabilité,
REM,reconnaissance des explosifs et munitions,,EOR,explosive ordnance reconnaissance,
rem,remorque,,tlr,trailer,
remote OP,remote observation post,,PO dét,poste d’observation détaché,
rempl,remplaçant,,repl,replacement,
rempl,remplacer,,repl,replace,
renf,renforcement,,rnf,reinforcing,
RENS,rapport d’état non satisfaisant,,UCR,unsatisfactory condition report,
rens,renseignement,,int,intelligence,
Renv Grief FC,Renvoi des griefs – Forces canadiennes,,CF Griev Ref,Canadian Forces Grievance Referral,
rep,repair,,rép,réparer,
rep,repair,,rép,réparation,
rep,repérage,,loc,locating,
rep,report,,CR,compte rendu,
rep,represent,,rep,représenter,
rep,représentant,,rep,representative,
rep,représentatif,,rep,representative,
rep,representative,,rep,représentatif,
rep,representative,,rep,représentant,
rep,représenter,,rep,represent,
rép,réparation,,rep,repair,
rép,réparer,,rep,repair,
répart,répartiteur,,dispch,dispatcher,
repl,replace,,rempl,remplacer,
repl,replacement,,rempl,remplaçant,
replen,replenish,,ravit,ravitailler,
replen,replenishment,,recompl,recomplètement,
replen,replenishment,,ravit,ravitaillement,
REPMIL,représentant militaire,,MILREP,military representative,
repS,repérage par le son,,Srg,sound-ranging,
req,request,,dem,demande,
req,request,,dem,demander,
reqr,requirement,,,besoin,
Reqrs O,requirements officer,,O Besoins,officier des besoins,
RERPC,Rapport d’examen du rendement (personnel civil),,PRR,Performance Review Report,
RERPC,Rapport d’examen du rendement du personnel civil,,CPRR,Civilian Performance Review Report,
Rés Air,Réserve aérienne,,Air Res,Air Reserve,
Rés Comm dét Shilo,Réserve des Communications – Détachement Shilo,,Comm Res Det Shilo,Communications Reserve Detachment Shilo,
Res F,Reserve Force,,F rés,Force de réserve,
Res FPP,Reserve Force Pension Plan,,RPF Rés,Régime de pension de la Force de réserve,
RESNAV,Réserve navale,,NAVRES,Naval Reserve,
rés op,egimen opérationnelle,,op res,operational reserve,
Rés supp,Réserve supplémentaire,,Supp Res,Supplementary Reserve,
RESCO,recherche et sauvetage de combat,,CSAR,combat search and rescue,
resp,responsible,,IC,in charge,
resp,responsible,,IC,in charge,
resp,responsible,,resp,responsible,
resp,responsible,,resp,responsible,
restd,restricted,,,réglementé,
ret,retraité,,ret’d,retired,
ret’d,retired,,ret,retraité,
,réunion,,mtg,meeting,
RF,reconnaissance fighter,,CR,chasseur de reconnaissance,
RFL,restrictive fire line,,LTR,ligne de tir restreint,
Rfn,rifleman,,car,carabinier,
RG,radiogoniomètre,,RDF,radio direction-finder,
RG,recoilless gun,,CSR,canon sans recul,
RG,egiment du génie,,FER,field engineer regiment,
RGC,Régiment du génie de combat,,CER,Combat Engineer Regiment,
rge,range,,,autonomie,
rge,range,,,portée,
rgn,region,,rgn,région,
rgn,région,,rgn,region,
Rgr,ranger,,rgr,ranger,
rgr,ranger,,Rgr,ranger,
RGS Eastern,Regional Gliding School (Eastern),,ERVV (Est),École régionale de vole à voile (Est),
RHB,Recruiting Handbook,,GR,Guide du recrutement,
Rhd,railhead,,TdeL,tête de ligne,
RHFC,Royal Highland Fusiliers of Canada,,RHFC,Royal Highland Fusiliers of Canada,
RHLI Band,The Royal Hamilton Light Infanty (Wentworth Regiment) Band,,RHLI Band,The Royal Hamilton Light Infanty (Wentworth Regiment) Band,
RHQ,regimental Headquarters,,PCR,poste de commandement régimentaire,
RHU,replacement holding unit,,URR,unité de rassemblement des remplaçants,
RI,radiation intensity,,IR,intensité d’irradiation,
RI,résistance à l’interrogation,,R2I,resistance to interrogation,
RI,recorded information,,IC,information consignée,
RIA,recruiting information aid,,DIR,document d’information sur le recrutement,
RID,Réseau d’information de la défense,,DIN,Defence Information Network,
RIEP,Rapport d’inspection d’entretien préventif,,PMIR,Preventive Maintenance Inspection Report,
RIPL,reconnaissance and interdiction planning line,,LPIR,ligne de planification d’interdiction et de reconnaissance,
riv,river,,riv,rivière,
riv,rivière,,riv,river,
RJC,Rangers juniors canadiens,,JCR,Junior Canadian Rangers,
rk,rank,,,grade,
rkt,rocket,,rqt,roquette,
RL,report line,,LCR,ligne de compte rendu,
RL,rocket launcher,,LR,lance-roquettes,
RLI,Régiment logistique interarmées,,JLR,Joint Logistics Regiment,
rly,railway,,ch de f,chemin de fer,
RM,records management,,GD,gestion des documents,
RM,resource management,,GR,gestion des ressources,
RM,radeau moyen,,MR,medium raft,
RM guidance,records management guidance,,conseils sur la GD,conseils sur la gestion des documents,
RM Rang,The Rocky Mountain Rangers,,RM Rang,The Rocky Mountain Rangers,
RM Rang,The Rocky Mountain Rangers,,RM Rang,The Rocky Mountain Rangers,
RMN,représentant militaire national,,NMR,national military representative,
rnf,reinforcing,,renf,renforcement,
RNfldR,Royal Newfoundland Regiment,,RNfldR,Royal Newfoundland Regiment,
RNR,egiment non rentable,,BER,beyond economical repair,
RNRS,Remoting of naval radio stations,,TSRN,télécommande des stations radio navales,
RO,rayon de l’objectif,,RT,radius of target,
RO,recruiting office,,BR,bureau de recrutement,
RO,reference object,,OR,objet repère,
RO,routine order,,OC,ordre courant,
ROA,restricted operations area,,ZOR,zone d’opérations réglementée,
ROE,rules of engagement,,RE,règles d’engagement,
ROEAUTH,rules of engagement authorization,,Aut RE,autorisation de règles d’engagement,
ROEREQ,rules of engagement request,,Dem RE,demande de règles d’engagement,
ROTP,Regular Officer Training Plan,,PFOR,Programme de formation des officiers – Force régulière,
,roue,,wh,wheel,
ROUTP,Reserve Officer University Training Plan,,PFUOR,Programme de formation universitaire – Officiers de réserve,
RP,regimental police,,PR,police régimentaire,
RP,relations publiques,,PR,public relations,
RP,replenishment point,,PR,point de ravitaillement,
RP,reporting post,,PD,poste de détection,
RPA,roquette à portée accrue,,ERR,extended-range rocket,
RP mor,rounds per mortar,,CP mor,coup par mortier,
RP mor,rounds per mortar,,OP mor,obus par mortier,
RPF Rég,Régime de pension de la Force régulière,,Reg FPP,Regular Force Pension Plan,
RPF Rés,Régime de pension de la Force de réserve,,Res FPP,Reserve Force Pension Plan,
RPG,rounds per gun,,CPP,coup par pièce,
RPG,rounds per gun,,OPP,obus par pièce,
RPJ,rétroprojecteur,,OHP,overhead projector,
RPM,revolutions per minute,,T/M,tours-minute,
RPO,radiophare omnidirectionnel,,RBO,radio beacon omnidirectional,
RPO,rapport post-opération,,POR,post-operation report,
RPSAO,radar portatif de surveillance et d’acquisition d’objectifs,,MSTAR,man-portable surveillance and target acquisition radar,
rpt,repeat,,rpt,répéter,
rpt,répéter,,rpt,repeat,
RPV,remotely piloted vehicle,,VTG,véhicule téléguidé,
RPVD,Réseau privé virtuel de la défense,,DVPN,Defence Virtual Private Network,
RPX,rapport post-exercice,,PXR,post-exercise report,
RQM,regimental quartermaster,,QMR,quartier-maître régimentaire,
RQMS,regimental quartermaster sergeant,,SQMR,sergent quartier-maître régimentaire,
rqn,requisition,,rqn,réquisition,
rqn,requisition,,rqn,réquisitionner,
rqn,réquisition,,rqn,requisition,
rqn,réquisitionner,,rqn,requisition,
rqt,roquette,,rkt,rocket,
RR,radio relay,,FH,faisceau hertzien,
RRAC,Régiment royal de l’Artillerie canadienne,,RRCA,Royal Regiment of Canadian Artillery,
RRAC,revêtement résistant aux agents chimiques,,CARC,chemical agent resistant coating,
RRB,radio rebroadcast station,,PRA,poste de retransmission automatique,
RRC,rapid reaction corps,,CRR,corps de egiment rapide,
RRN,rapport de renseignements nationaux,,DIR,domestic intelligence report,
RRTR,reduced range training round,,OEPR,obus d’exercice à portée réduite,
RRF,rapid reaction force,,FRR,force de egiment rapide,
RS,radius of safety,,RS,rayon de sécurité,
RS,rayon de sécurité,,RS,radius of safety,
RS,egimen de suivi,,FUM,follow-up meeting,
RSA,Réserve supplémentaire d’attente,,SHR,Supplementary Holding Reserve,
RSACD,Règlement sur les secteurs d’accès contrôlé relatif à la défense,,DCAAR,Defence Controlled Access Area Regulations,
RSAOZA,radar de surveillance et d’acquisition d’objectifs de la zone avancée,,FASTAR,forward area surveillance and target acquisition radar,
RSD,Réserve supplémentaire disponible,,SRR,Supplementary Ready Reserve,
RSG,rear support group,,GSA,groupe de soutien arrière,
RSM,regimental sergeant-major,,SMR,sergent-major régimentaire,
RSO,range safety officer,,O Sécur Tir,officier de sécurité du tir,
RSO,regimental survey officer,,OAR,officier arpenteur régimentaire,
RSO,resident space object,,OSO,objet spatial en orbite,
RSS,radar de surveillance au sol,,GSR,ground surveillance radar,
RSS,réforme du secteur de la sécurité,,SSR,security sector reform,
RSS,regular support staff,,PSFR,personnel de soutien de la force régulière,
RSSA,remise en service du système d’arme,,WSR,weapon system releaser,
RT,radio-telephone,,RT,radiotéléphone,
RT,radiotéléphone,,RT,radio-telephone,
RT,radiotéléphonie,,RT,radio-telephony,
RT,radio-telephony,,RT,radiotéléphonie,
RT,radius of target,,RO,rayon de l’objectif,
RTA,Ranges and Training Areas,,CTSE,champs de tir et secteurs d’entraînement,
RTBA,route de transit à basse altitude,,LLTR,low-level transit route,
rte,route,,ch,chemin,
rte,route,,itin,itinéraire,
rte,route,,rte,route,
rte,route,,,voie,
rte,route,,hwy,highway,
rte,route,,rd,road,
rte,route,,trk,track,
rtn,retourner,,rtn,return,
rtn,return,,rtn,retourner,
RTO,railway traffic officer,,OMF,officier du ourier ferroviaire,
RTO,railway transport officer,,OTF,officier des transports ferroviaires,
RTT,radiotéléimprimeur,,RTT,radio-teletype,
RTT,radio-teletype,,RTT,radiotéléimprimeur,
RTU,retourné à l’unité,,RTU,returned to unit,
RTU,returned to unit,,RTU,retourné à l’unité,
RV,rendezvous,,RV,rendez-vous,
RV,rendez-vous,,RV,rendezvous,
RVM,Médaille royale de Victoria,,RVM,Royal Victorian Medal,
RVM,Royal Victorian Medal,,RVM,Médaille royale de Victoria,
RVU,rendez-vous d’urgence ,,ERV,emergency rendezvous ,
RW,radiological warfare,,Grad,guerre radiologique,
RWS,relative weight strength,,TMB,travail au mortier balistique,
,secourisme,,FA,first aid,
,Source fiable,,,Trusted Source,
S area,search area,,Zone R,zone de recherche,
S de T,secteur de tir,,S of F,sector of fire,
S EW O,squadron electronic warfare officer,,O GE Esc,officier de la guerre électronique de l’escadron,
S of F,sector of fire,,S de T,secteur de tir,
S Ops O,squadron operations officer,,O Ops Esc,officier des opérations de l’escadron,
S OR,Screening Orderly Room,,Salle des rapports – Dépistage,SR D,
SC,Star of Courage,,ÉC,Étoile du courage,
SMV,Star of Military Valour,,ÉVM,Étoile de la vaillance militaire,
s/off,sous-officier,,NCO,non-commissioned officer,
s/off de service,sous-officier de service,,Duty NCO,duty non-commissioned officer,
s/off sub,sous-officier subalterne,,jr NCO,junior non-commissioned officer,
s/off sup,sous-officier supérieur,,sr NCO,senior non-commissioned officer,
SA,special assistant,,AS ,adjoint spécial,
SA,semi-automatic,,SA,semi-automatique,
SA,semi-automatique,,SA,semi-automatic,
SA,simple alert,,AS,alerte simple,
SA,situational awareness,,CS,connaissance de la situation,
SA,small arms,,AL,armes légères,
SA ,system authority,,ARS,autorité I du système,
SAA,small arms ammunition,,MPC,munition de petit calibre,
SAA,système d’arrêt d’aéronef,,AAS,aircraft arresting system,
SAAC,shipborne advanced air controller,,CAENA,contrôleur aérien embarqué – niveau avancé,
SAAC-S,shipborne advanced air controller – supervisor,,SCANEA,superviseur de contrôleurs aériens embarqués -  niveau avancé,
SAAP,système antiaérien portable,,MANPAD system,man-portable air defence system,
SAC,shipborne air controller,,CAE,contrôleur aérien embarqué,
SACO,System Access Control Officer,,ACAS,Agent de contrôle de l’accès au système,
SADC,Système de données automatisées – Dépenses en carburant ,,AFDS,Automated Fuel Data System,
Safe O,safety officer,,O Sécur,officier de sécurité,
SAGE ,Services d’annuaires gouvernementaux électroniques,,GEDS,Government Electroni Directory Services,
SAGIV,Système automatisé de gestion d’inventaire de véhicules,,AVIMS,Automated Vehicle Inventory Management System,
